village_id,name,state,lat,lon,elevation_m,temp_c,eto_mm_day,rainfall_jjas_mm,inside_validated_band
ka.geojson:19017,Shirkol,KA,15.59104,75.22,601.7,24.07,3.24,351.9,False
ka.geojson:19018,Shedbal,KA,15.59695,74.89421,690.6,23.1,3.03,521.1,False
ka.geojson:19019,Ballur,KA,15.59698,75.24161,596.3,24.1,3.25,347.9,False
ka.geojson:19020,Ahetti,KA,15.5879,75.10417,612.8,23.61,3.06,374.4,False
ka.geojson:19021,Morab,KA,15.57172,75.16458,611.0,24.01,3.24,364.1,False
ka.geojson:19022,Halakusugal,KA,15.59933,75.27758,591.5,24.14,3.25,340.8,False
ka.geojson:19023,Garag,KA,15.56497,74.94416,677.3,23.19,3.03,420.4,False
ka.geojson:19024,Pudukalkatti,KA,15.58785,75.02756,650.5,23.36,3.05,385.3,False
ka.geojson:19025,Gudisagar,KA,15.58304,75.40349,580.1,24.45,3.47,325.9,False
ka.geojson:19026,Mugali,KA,15.57635,74.86931,691.2,22.55,2.71,512.0,False
ka.geojson:19027,Shanawad,KA,15.58924,75.3134,582.6,24.19,3.25,332.8,False
ka.geojson:19028,Dubbanamardi,KA,15.57184,74.8937,667.6,23.25,3.04,461.4,False
ka.geojson:19029,Karadigudda,KA,15.56664,75.04068,660.7,23.3,3.04,396.8,False
ka.geojson:19030,Shibargatti,KA,15.57549,74.98646,666.5,23.26,3.04,401.3,False
ka.geojson:19031,Amminabhavi,KA,15.53733,75.07203,645.9,23.39,3.05,394.2,False
ka.geojson:19032,Hale Tegur,KA,15.56511,74.84552,692.6,22.55,2.71,528.4,False
ka.geojson:19033,Kurabagatti,KA,15.56722,74.96681,683.6,23.15,3.03,411.6,False
ka.geojson:19034,Yadwad,KA,15.56343,75.0092,655.5,23.33,3.04,402.6,False
ka.geojson:19035,Agasanahalli,KA,15.56486,74.91225,664.8,23.27,3.04,441.1,False
ka.geojson:19036,Bogur,KA,15.56146,74.86854,677.9,22.64,2.72,481.9,False
ka.geojson:19037,Tegur,KA,15.54944,74.82718,709.8,22.43,2.7,526.7,False
ka.geojson:19038,Khannur,KA,15.58494,75.4502,588.9,24.39,3.47,324.4,False
ka.geojson:19039,Navalgund Rural,KA,15.5574,75.3642,583.2,24.19,3.25,328.0,False
ka.geojson:19040,Shinganhalli,KA,15.55361,74.88322,688.4,23.12,3.03,461.2,False
ka.geojson:19041,Neeralkatti,KA,15.54156,74.9396,699.0,23.05,3.02,438.7,False
ka.geojson:19042,Guledkop,KA,15.53444,74.85624,665.7,22.72,2.72,483.6,False
ka.geojson:19043,Padesur,KA,15.56481,75.287,590.2,24.14,3.25,333.8,False
ka.geojson:19044,Mulmuttal,KA,15.55347,74.97799,668.5,23.25,3.04,417.2,False
ka.geojson:19045,Kotur,KA,15.53468,74.90244,687.4,23.12,3.03,460.3,False
ka.geojson:19046,Talimorab,KA,15.55347,75.13716,614.6,23.99,3.24,368.9,False
ka.geojson:19047,Venkatapur,KA,15.5425,74.86772,683.8,22.6,2.72,471.1,False
ka.geojson:19048,Mangalagatti,KA,15.54353,74.9662,687.6,23.12,3.03,431.8,False
ka.geojson:19049,Navalgund Tmc,KA,15.55963,75.36699,576.7,24.23,3.26,327.8,False
ka.geojson:19050,Navalli,KA,15.5547,75.46141,592.8,24.36,3.47,327.8,False
ka.geojson:19051,Tirlapur,KA,15.54245,75.23285,611.8,24.0,3.24,338.9,False
ka.geojson:19052,Durgadkeri,KA,15.51287,74.83398,685.0,22.6,2.71,522.3,False
ka.geojson:19053,Lakamapur,KA,15.53893,75.0072,673.2,23.21,3.03,429.9,False
ka.geojson:19054,Thimmapur M Amminabhavi,KA,15.53982,75.03977,681.8,23.16,3.03,412.6,False
ka.geojson:19055,Tuppadakurahatti,KA,15.55361,75.50299,597.8,24.33,3.46,326.0,False
ka.geojson:19056,Belur,KA,15.51968,74.91202,703.2,23.02,3.02,481.1,False
ka.geojson:19057,Yamanur,KA,15.54221,75.29652,586.4,24.17,3.25,332.2,False
ka.geojson:19058,Ibrahimpur,KA,15.53891,75.4167,596.3,24.34,3.46,330.5,False
ka.geojson:19059,Hoswal,KA,15.51784,74.87205,657.3,22.78,2.73,492.6,False
ka.geojson:19060,Wanhalli,KA,15.52427,75.15446,625.5,23.92,3.23,352.4,False
ka.geojson:19061,Talwai,KA,15.52048,75.12853,625.5,23.92,3.23,358.0,False
ka.geojson:19062,Marewad,KA,15.52144,75.03393,685.3,23.14,3.03,410.8,False
ka.geojson:19063,Devagiri M Narendra,KA,15.52176,74.97794,675.3,23.2,3.03,451.8,False
ka.geojson:19064,Dasankop,KA,15.51951,75.00295,688.2,23.12,3.03,432.0,False
ka.geojson:19065,Kumaragop,KA,15.5316,75.34268,583.0,24.19,3.25,332.8,False
ka.geojson:19066,Narendra,KA,15.51342,74.97816,684.5,23.14,3.03,449.6,False
ka.geojson:19067,Chandanmatti,KA,15.50693,75.09175,651.1,23.36,3.04,366.8,False
ka.geojson:19068,Mummigatti,KA,15.50216,74.93146,714.3,22.95,3.01,489.9,False
ka.geojson:19069,Kallapur,KA,15.50774,74.85381,636.3,22.91,2.74,518.8,False
ka.geojson:19070,Kankur,KA,15.5074,75.10953,640.4,23.43,3.05,361.6,False
ka.geojson:19071,Arekurahatti,KA,15.52227,75.27745,593.5,24.12,3.25,334.8,False
ka.geojson:19072,Veerapur,KA,15.50275,74.86562,629.6,22.96,2.74,530.1,False
ka.geojson:19073,Kittur,KA,15.52862,75.46309,600.1,24.32,3.46,328.2,False
ka.geojson:19074,Kumbargop,KA,15.47317,74.80391,626.3,22.98,2.74,645.5,False
ka.geojson:19075,Kamalapur,KA,15.4981,75.01914,702.5,23.02,3.02,403.4,False
ka.geojson:19076,Khanapur M Narendra,KA,15.5061,75.00043,689.3,23.11,3.03,427.0,False
ka.geojson:19077,Heggeri,KA,15.49359,74.88461,670.4,23.23,3.03,540.2,False
ka.geojson:19078,Chilakawad,KA,15.51322,75.34155,583.5,24.19,3.25,336.8,False
ka.geojson:19079,Hulikeri,KA,15.47982,74.74078,609.6,23.08,2.75,659.7,False
ka.geojson:19080,Kavalgeri,KA,15.5007,75.06929,660.6,23.3,3.04,373.9,False
ka.geojson:19081,Ramapur,KA,15.48536,74.85447,621.3,23.01,2.74,577.1,False
ka.geojson:19082,Kumbhapur,KA,15.4959,74.97235,684.0,23.14,3.03,444.9,False
ka.geojson:19083,Karlawad,KA,15.50581,75.27998,594.4,24.12,3.25,340.3,False
ka.geojson:19084,Hiremalligwad,KA,15.48649,74.96211,696.0,23.07,3.02,446.0,False
ka.geojson:19085,Kumbarganvi,KA,15.46936,74.84311,621.8,23.01,2.74,597.4,False
ka.geojson:19086,Hubli Dharwad Mc,KA,15.43222,75.02224,706.0,23.0,3.02,386.2,False
ka.geojson:19087,Adnur,KA,15.51118,75.45011,603.1,24.3,3.46,329.5,False
ka.geojson:19088,Waravanaglavi,KA,15.47264,74.8804,656.1,23.33,3.04,539.0,False
ka.geojson:19089,Dharwad Rural,KA,15.48193,75.04249,677.3,23.19,3.03,380.0,False
ka.geojson:19090,Chikkamalligwad,KA,15.4759,74.93651,715.6,22.94,3.01,463.5,False
ka.geojson:19091,Byahatti,KA,15.46278,75.2192,614.6,23.99,3.24,355.7,False
ka.geojson:19092,Hallikeri,KA,15.49144,75.42668,607.3,24.27,3.46,331.3,False
ka.geojson:19093,Daddikamalmpur,KA,15.46721,74.91243,703.8,23.02,3.02,483.8,False
ka.geojson:19094,Kalawad,KA,15.4927,75.28617,589.1,24.15,3.25,343.5,False
ka.geojson:19095,Belahar,KA,15.49382,75.34723,589.3,24.15,3.25,337.2,False
ka.geojson:19096,Dandikop,KA,15.48583,75.06949,663.6,23.28,3.04,369.5,False
ka.geojson:19097,Kadabagatti,KA,15.46144,74.75224,607.8,23.1,2.75,720.3,False
ka.geojson:19098,Kelgeri,KA,15.46288,74.95102,720.0,22.91,3.01,428.5,False
ka.geojson:19099,Basapur,KA,15.46092,75.37862,602.9,24.3,3.46,335.5,False
ka.geojson:19100,Kogilgeri,KA,15.45271,74.79374,598.5,23.16,2.75,685.6,False
ka.geojson:19101,Ghongadikop,KA,15.47483,75.08873,654.7,23.33,3.04,362.3,False
ka.geojson:19102,Hindasgeri,KA,15.44543,74.76913,585.3,23.24,2.76,739.1,False
ka.geojson:19103,Saswihalli,KA,15.4699,75.46656,610.4,24.25,3.45,330.0,False
ka.geojson:19104,Mandihal,KA,15.45801,74.88705,659.9,23.3,3.04,508.3,False
ka.geojson:19105,Hebsur,KA,15.45934,75.28764,591.8,24.13,3.25,345.4,False
ka.geojson:19106,Nagarahalli,KA,15.46689,75.34689,591.2,24.14,3.25,338.5,False
ka.geojson:19107,Annigeri Tmc,KA,15.43012,75.41144,620.0,24.19,3.45,336.8,False
ka.geojson:19108,Somapur,KA,15.45945,75.09033,663.4,23.28,3.04,363.3,False
ka.geojson:19109,Amboli,KA,15.44141,74.81244,587.1,23.23,2.76,630.1,False
ka.geojson:19110,Alnavar Tmc,KA,15.43322,74.74447,571.2,23.33,2.76,797.8,False
ka.geojson:19111,Mugad,KA,15.44016,74.89738,684.8,23.14,3.03,462.5,False
ka.geojson:19112,Kyarkop,KA,15.43858,74.9326,717.5,22.93,3.01,428.2,False
ka.geojson:19113,Lakamanahalli,KA,15.46048,75.05186,675.4,23.2,3.03,372.4,False
ka.geojson:19114,Navalur,KA,15.43896,75.08586,672.9,23.22,3.03,380.7,False
ka.geojson:19115,Dori,KA,15.42128,74.80703,597.3,23.17,2.75,587.9,False
ka.geojson:19116,Honnapur,KA,15.43587,74.84441,631.0,22.95,2.74,541.0,False
ka.geojson:19117,Sulla,KA,15.42854,75.17119,633.4,23.86,3.23,368.9,False
ka.geojson:19118,Ballarawad,KA,15.45051,75.34264,591.2,24.14,3.25,339.3,False
ka.geojson:19119,Balgeri,KA,15.4277,74.77093,563.0,23.39,2.77,712.2,False
ka.geojson:19120,Kalkeri,KA,15.41177,74.86662,659.7,22.76,2.72,474.5,False
ka.geojson:19121,Kirasur,KA,15.43532,75.28179,593.2,24.13,3.25,347.6,False
ka.geojson:19122,Benachi,KA,15.41065,74.79214,583.4,23.26,2.76,591.7,False
ka.geojson:19123,Salakinkop,KA,15.42159,74.95047,699.0,23.05,3.02,412.9,False
ka.geojson:19124,Kondikop,KA,15.43862,75.47883,619.8,24.19,3.45,333.3,False
ka.geojson:19125,Bennur,KA,15.43958,75.32644,595.7,24.11,3.24,341.2,False
ka.geojson:19126,Mallur,KA,15.41787,74.9136,665.9,23.26,3.04,434.9,False
ka.geojson:19127,Baad,KA,15.41356,74.93756,689.7,23.11,3.02,420.3,False
ka.geojson:19128,Rayapur,KA,15.42655,75.072,675.4,23.2,3.03,395.1,False
ka.geojson:19129,Amargol,KA,15.42006,75.09457,672.3,23.22,3.03,392.5,False
ka.geojson:19130,Bhairidevarkop,KA,15.41476,75.1101,665.1,23.27,3.04,387.3,False
ka.geojson:19131,Unkal,KA,15.4109,75.13427,648.1,23.77,3.22,380.3,False
ka.geojson:19132,Dundur,KA,15.4288,75.32084,593.9,24.12,3.25,342.6,False
ka.geojson:19133,Devarhubli,KA,15.38749,74.91873,639.9,23.43,3.05,455.8,False
ka.geojson:19134,Devagiri M Kyarkop,KA,15.39843,74.88346,671.4,23.23,3.03,455.4,False
ka.geojson:19135,Mansur,KA,15.40386,74.97842,659.3,23.31,3.04,425.4,False
ka.geojson:19136,Siswinahalli,KA,15.41791,75.33796,595.0,24.11,3.24,342.9,False
ka.geojson:19137,Nuggikeri,KA,15.40929,74.99566,663.5,23.28,3.04,416.8,False
ka.geojson:19138,Ingalhalli,KA,15.40366,75.29456,593.4,24.12,3.24,349.4,False
ka.geojson:19139,Nigadi,KA,15.39702,74.93406,658.3,23.31,3.04,435.8,False
ka.geojson:19140,Lalgatti,KA,15.39773,74.90047,658.8,23.31,3.04,444.1,False
ka.geojson:19141,Gopankop,KA,15.39767,75.16284,636.8,23.84,3.22,374.6,False
ka.geojson:19142,Kusugal,KA,15.38932,75.21315,625.2,23.92,3.23,362.8,False
ka.geojson:19143,Hubli Dharwad Mc,KA,15.35716,75.10914,646.1,22.68,3.01,395.8,False
ka.geojson:19144,Benkankatti,KA,15.39624,74.95056,660.1,23.3,3.04,438.9,False
ka.geojson:19145,Yerikop,KA,15.39362,75.00448,685.6,23.13,3.03,438.0,False
ka.geojson:19146,Yogayellapur,KA,15.39741,75.01193,691.9,23.09,3.02,432.5,False
ka.geojson:19147,Mavinkop,KA,15.36737,74.84236,593.0,22.72,2.9,504.8,False
ka.geojson:19148,Managundi,KA,15.37973,74.96508,642.2,23.42,3.05,467.0,False
ka.geojson:19149,Holtikoti,KA,15.35477,74.87408,605.0,22.64,2.9,552.0,False
ka.geojson:19150,Bhadrapur,KA,15.3892,75.37679,612.2,24.24,3.45,348.5,False
ka.geojson:19151,Manakawad,KA,15.39578,75.34825,597.6,24.1,3.24,348.0,False
ka.geojson:19152,Murkatti,KA,15.3719,74.89294,646.7,22.68,3.01,495.2,False
ka.geojson:19153,Itigatti,KA,15.38056,75.02908,688.5,23.12,3.02,429.1,False
ka.geojson:19154,Saidapur,KA,15.39445,75.48573,637.2,24.07,3.44,340.5,False
ka.geojson:19155,Bengeri,KA,15.37845,75.16725,646.9,23.78,3.22,374.4,False
ka.geojson:19156,Kanvihonnapur,KA,15.3722,75.00763,670.5,22.52,2.99,443.3,False
ka.geojson:19157,Naikanhulikatti,KA,15.37232,74.99177,637.9,22.73,3.01,451.1,False
ka.geojson:19158,Bhandiwad,KA,15.37184,75.25886,609.2,23.31,3.08,362.5,False
ka.geojson:19159,Hallikeri,KA,15.35488,74.9152,646.4,22.68,3.01,519.1,False
ka.geojson:19160,Amblikop,KA,15.35821,74.93693,623.2,22.83,3.02,497.3,False
ka.geojson:19161,Majjigudda,KA,15.3839,75.43422,629.9,24.12,3.44,344.9,False
ka.geojson:19162,Nagashettikop,KA,15.37169,75.17598,650.8,23.04,3.06,375.0,False
ka.geojson:19163,Shirguppi,KA,15.35943,75.29483,600.8,23.37,3.08,366.2,False
ka.geojson:19164,Nalavadi,KA,15.37273,75.34732,602.1,23.36,3.08,355.4,False
ka.geojson:19165,Basavarsikop,KA,15.35439,74.99122,621.3,22.84,3.02,458.0,False
ka.geojson:19166,Devalingikop,KA,15.35142,75.00842,650.1,22.65,3.0,449.1,False
ka.geojson:19167,Tarihal,KA,15.35002,75.03837,661.5,22.58,3.0,430.9,False
ka.geojson:19168,Bommapur,KA,15.35751,75.19603,635.3,23.14,3.06,378.0,False
ka.geojson:19169,Keshwapur,KA,15.36297,75.17992,644.7,23.08,3.06,377.1,False
ka.geojson:19170,Kannenaikankop,KA,15.34155,74.96666,618.1,22.86,3.02,481.0,False
ka.geojson:19171,Mantur,KA,15.34177,75.24684,607.7,23.32,3.08,381.1,False
ka.geojson:19172,Gokul,KA,15.34012,75.0655,639.9,22.72,3.01,417.5,False
ka.geojson:19173,Basavankop,KA,15.33673,74.99342,613.7,22.89,3.02,462.2,False
ka.geojson:19174,Hulkop,KA,15.32151,74.89647,619.9,22.85,3.02,553.0,False
ka.geojson:19175,Koliwad,KA,15.3316,75.418,627.4,23.65,3.25,367.3,False
ka.geojson:19176,Umachigi,KA,15.33422,75.36504,606.1,23.33,3.08,369.2,False
ka.geojson:19177,Lingankop,KA,15.31832,74.95873,624.1,22.82,3.01,493.4,False
ka.geojson:19178,Yellapura,KA,15.34191,75.19469,626.4,23.2,3.07,387.3,False
ka.geojson:19179,Revadihal,KA,15.3312,75.04485,652.3,22.64,3.0,430.3,False
ka.geojson:19180,Rayanal,KA,15.33328,75.09467,626.9,22.8,3.01,412.3,False
ka.geojson:19181,Halyal,KA,15.32597,75.20206,615.9,23.27,3.07,398.8,False
ka.geojson:19182,Dasanur,KA,15.33243,75.01374,642.2,22.71,3.01,448.4,False
ka.geojson:19183,Galigi,KA,15.31474,74.918,651.0,22.65,3.0,535.7,False
ka.geojson:19184,Yaraguppi,KA,15.32252,75.31876,608.7,23.32,3.08,382.8,False
ka.geojson:19185,Nagarhalli,KA,15.3338,75.26512,598.7,23.38,3.08,379.2,False
ka.geojson:19186,Dhummawad,KA,15.30819,75.01754,614.1,22.89,3.02,461.0,False
ka.geojson:19187,Parasapur,KA,15.31741,75.07623,623.7,22.83,3.02,432.0,False
ka.geojson:19188,Jammihal,KA,15.31736,75.00005,590.0,23.04,3.03,460.5,False
ka.geojson:19189,Devargudihal,KA,15.31605,75.0541,656.5,22.61,3.0,438.3,False
ka.geojson:19190,Malligwad,KA,15.32999,75.44248,633.4,23.61,3.25,450.4,False
ka.geojson:19191,Yarinarayanpur,KA,15.32155,75.29044,601.6,23.36,3.08,387.0,False
ka.geojson:19192,Gabbur,KA,15.31342,75.15008,611.5,23.3,3.08,420.9,False
ka.geojson:19193,Gangiwal,KA,15.31882,75.09307,606.4,22.94,3.02,425.3,False
ka.geojson:19194,Karlakop,KA,15.2978,74.92744,621.8,22.84,3.02,526.6,True
ka.geojson:19195,Yammihatti,KA,15.29299,74.97563,602.0,22.97,3.03,498.5,True
ka.geojson:19196,Gambyapur,KA,15.30335,74.99302,587.5,23.06,3.03,478.6,False
ka.geojson:19197,Gudenkatti,KA,15.30609,75.26216,611.2,23.3,3.08,403.8,False
ka.geojson:19198,Anchatgeri,KA,15.2977,75.08746,619.4,22.85,3.02,454.4,True
ka.geojson:19199,Kotgondhunshi,KA,15.30512,75.15819,611.0,23.3,3.08,424.5,False
ka.geojson:19200,Pur,KA,15.28569,75.22836,622.6,23.23,3.07,426.3,True
ka.geojson:19201,A Timmasagar,KA,15.3087,75.11645,599.9,22.98,3.03,433.1,False
ka.geojson:19202,Rottigawad,KA,15.31117,75.37297,610.5,23.3,3.08,393.5,False
ka.geojson:19203,Adargunchi,KA,15.29111,75.17046,618.6,23.25,3.07,432.1,True
ka.geojson:19204,Chalamatti,KA,15.27931,75.05619,597.6,22.99,3.03,491.8,True
ka.geojson:19205,Kurankop,KA,15.28875,75.0258,609.8,22.92,3.02,479.5,True
ka.geojson:19206,Mavanur,KA,15.28868,75.12,595.8,23.01,3.03,451.1,True
ka.geojson:19207,Mullahalli,KA,15.30024,75.29442,605.4,23.34,3.08,380.0,False
ka.geojson:19208,Muttiagi,KA,15.27246,74.97782,574.7,23.14,3.04,527.4,True
ka.geojson:19209,B Shigigatti,KA,15.27372,74.95432,608.8,22.92,3.02,542.3,True
ka.geojson:19210,Budarsingi,KA,15.28848,75.1378,600.3,23.37,3.08,441.7,True
ka.geojson:19211,Hasarambi,KA,15.25819,74.92631,605.1,22.95,3.02,589.5,True
ka.geojson:19212,Arebasankop,KA,15.27197,74.93619,631.3,22.78,3.01,554.5,True
ka.geojson:19213,Konkanakuratti,KA,15.29012,75.36344,615.3,23.27,3.07,343.0,True
ka.geojson:19214,Chikkanarti,KA,15.29202,75.31931,611.0,23.3,3.08,427.2,True
ka.geojson:19215,Bangittigudihal,KA,15.27232,75.01209,594.5,23.01,3.03,521.1,True
ka.geojson:19216,Katnur,KA,15.27347,75.1196,587.0,23.06,3.03,468.4,True
ka.geojson:19217,Koduwad,KA,15.28816,75.39332,622.2,23.69,3.25,384.6,True
ka.geojson:19218,Nulvi,KA,15.27175,75.16879,619.9,23.24,3.07,463.3,True
ka.geojson:19219,Kundgol Rural,KA,15.25174,75.25323,626.1,23.2,3.07,364.2,True
ka.geojson:19220,Channapur,KA,15.27051,75.09108,588.3,23.06,3.03,479.9,True
ka.geojson:19221,Kadankop,KA,15.26445,75.04198,593.3,23.02,3.03,519.6,True
ka.geojson:19222,Benakanahalli,KA,15.28057,75.28633,607.8,23.32,3.08,445.8,True
ka.geojson:19223,Murarhalli,KA,15.27657,75.14641,593.5,23.42,3.08,459.7,True
ka.geojson:19224,Chavargudd,KA,15.26647,75.07466,588.2,23.06,3.03,492.8,True
ka.geojson:19225,Ugginakeri,KA,15.25437,75.03028,582.5,23.09,3.03,538.2,True
ka.geojson:19226,Hirenarti,KA,15.27389,75.3216,612.8,23.29,3.07,349.2,True
ka.geojson:19227,Hirehonnihalli,KA,15.24709,75.006,572.0,23.16,3.04,568.7,True
ka.geojson:19228,Hullambi,KA,15.24406,74.95746,594.8,23.01,3.03,618.2,True
ka.geojson:19229,Bardwad,KA,15.2696,75.38481,624.7,23.67,3.25,347.6,True
ka.geojson:19230,Giriyal,KA,15.26312,75.10952,572.3,23.16,3.04,492.6,True
ka.geojson:19231,Inam Veerapur,KA,15.25398,75.10233,567.7,23.19,3.04,515.1,True
ka.geojson:19232,Dhulikop,KA,15.2481,74.98406,567.8,23.19,3.04,588.0,True
ka.geojson:19233,Belegali,KA,15.25741,75.12672,582.0,23.49,3.09,500.3,True
ka.geojson:19234,Mishrikoti,KA,15.24393,75.05595,563.4,23.22,3.04,553.4,True
ka.geojson:19235,Sherewad,KA,15.25874,75.17165,625.1,23.21,3.07,449.8,True
ka.geojson:19236,Ramapur,KA,15.24801,75.07949,566.2,23.2,3.04,535.7,True
ka.geojson:19237,Kudalgi,KA,15.2115,74.89917,540.3,23.37,3.05,766.0,True
ka.geojson:19238,Chakaladdi,KA,15.25246,75.34577,620.2,23.24,3.07,356.6,True
ka.geojson:19239,Kundagol Tmc,KA,15.2563,75.25427,628.3,23.19,3.07,366.5,True
ka.geojson:19240,Basapur,KA,15.25837,75.30939,610.7,23.3,3.08,421.4,True
ka.geojson:19241,Shirur,KA,15.24074,75.29432,618.7,23.25,3.07,365.6,True
ka.geojson:19242,Pale,KA,15.24757,75.14755,603.7,23.35,3.08,469.6,True
ka.geojson:19243,Bommasamudra,KA,15.23807,75.11577,583.5,23.09,3.03,486.2,True
ka.geojson:19244,Bagawad,KA,15.2504,75.40386,631.2,23.63,3.25,357.8,True
ka.geojson:19245,Chebbi,KA,15.22887,75.15294,616.0,23.27,3.07,951.9,True
ka.geojson:19246,Betdur,KA,15.22777,75.20018,644.7,23.08,3.06,382.8,True
ka.geojson:19247,Karadikop,KA,15.23692,75.09163,576.3,23.13,3.04,548.4,True
ka.geojson:19248,Bisaralli,KA,15.2207,74.99003,552.8,23.29,3.05,656.1,True
ka.geojson:19249,Kamadhenu,KA,15.22637,75.04048,552.9,23.29,3.05,612.7,True
ka.geojson:19250,Hiregunjal,KA,15.23391,75.39554,634.4,23.61,3.25,358.7,True
ka.geojson:19251,Harogeri,KA,15.21531,75.02923,551.2,23.3,3.05,643.6,True
ka.geojson:19252,Kurdikeri,KA,15.22276,75.08894,572.1,23.16,3.04,535.9,True
ka.geojson:19253,Tumarikop,KA,15.20839,74.93795,555.1,23.27,3.05,731.1,True
ka.geojson:19254,Saunshi,KA,15.20276,75.32483,639.4,23.12,3.06,375.4,True
ka.geojson:19255,Begur,KA,15.21608,74.97248,570.9,23.17,3.04,681.9,True
ka.geojson:19256,Yaribudihal,KA,15.21184,75.36915,640.1,23.11,3.06,362.9,True
ka.geojson:19257,Devanur,KA,15.21604,75.23137,625.1,23.21,3.07,386.4,True
ka.geojson:19258,Ramanal,KA,15.2042,75.01579,544.0,23.34,3.05,633.4,True
ka.geojson:19259,Bilebal,KA,15.22604,75.24918,619.2,23.25,3.07,378.5,True
ka.geojson:19260,Bhogenagarkop,KA,15.20861,75.0502,552.2,23.29,3.05,545.7,True
ka.geojson:19261,Rangapur,KA,15.21562,74.9656,577.4,23.13,3.04,685.1,True
ka.geojson:19262,Chikkagunjal,KA,15.22465,75.41916,646.4,23.53,3.24,353.5,True
ka.geojson:19263,Kamplikop,KA,15.2109,75.11195,602.5,22.96,3.02,862.4,True
ka.geojson:19264,Kamadolli,KA,15.2016,75.25842,634.4,23.15,3.06,405.8,True
ka.geojson:19265,Dastikop,KA,15.2003,74.99133,551.1,23.3,3.05,712.3,True
ka.geojson:19266,Hulaginakatti,KA,15.19668,74.9528,566.3,23.2,3.04,790.2,True
ka.geojson:19267,Kaikundi,KA,15.18435,74.91877,545.7,23.33,3.05,889.0,True
ka.geojson:19268,Surasettikop,KA,15.19677,75.09153,584.2,23.08,3.03,436.9,True
ka.geojson:19269,Warur,KA,15.2,75.13102,621.0,23.24,3.07,437.0,True
ka.geojson:19270,Ganjigatti,KA,15.18526,75.06351,569.2,23.18,3.04,455.7,True
ka.geojson:19271,B Aralikatti,KA,15.20339,75.1653,632.4,23.16,3.06,408.5,True
ka.geojson:19272,Inamkop,KA,15.20332,75.18568,646.8,23.07,3.06,404.0,True
ka.geojson:19273,Hatakinhal,KA,15.16538,74.90016,522.0,23.49,3.06,951.9,True
ka.geojson:19274,Sangameshwar,KA,15.18595,74.88136,493.2,23.67,3.08,900.4,True
ka.geojson:19275,Kalghatgi,KA,15.18216,74.9623,550.0,23.3,3.05,740.3,True
ka.geojson:19276,Bagadgeri,KA,15.1899,75.0391,554.9,23.27,3.05,1341.8,True
ka.geojson:19277,Hanchinal,KA,15.19533,75.23191,621.6,23.23,3.07,418.0,True
ka.geojson:19278,Yaliwal,KA,15.18109,75.19682,635.2,23.14,3.06,440.5,True
ka.geojson:19279,Sangedevarkop,KA,15.18725,75.01082,536.1,23.39,3.05,785.1,True
ka.geojson:19280,Madkihonnihalli,KA,15.17957,74.98878,536.3,23.39,3.05,844.2,True
ka.geojson:19281,Naganur,KA,15.18139,75.1003,602.0,22.97,3.02,456.7,True
ka.geojson:19282,Palikop,KA,15.18283,75.12335,625.0,22.82,3.01,438.0,True
ka.geojson:19283,Hindasgeri,KA,15.17683,75.02343,544.6,23.34,3.05,644.3,True
ka.geojson:19284,Bendigeri,KA,15.17679,74.98263,536.1,23.39,3.05,868.4,True
ka.geojson:19285,Agadi,KA,15.18019,75.14806,645.0,23.08,3.06,438.4,True
ka.geojson:19286,Galaginakatti,KA,15.15315,74.94116,536.8,23.39,3.05,2470.0,True
ka.geojson:19287,Machapur,KA,15.16281,74.96506,529.8,23.44,3.06,2191.8,True
ka.geojson:19288,Sulikatti,KA,15.16779,74.8723,498.9,23.33,2.94,1056.7,True
ka.geojson:19289,Kubihal,KA,15.1667,75.21922,635.0,23.15,3.06,421.7,True
ka.geojson:19290,Chikkaharkuni,KA,15.17829,75.27092,651.8,23.04,3.05,394.8,True
ka.geojson:19291,Malkankop,KA,15.16496,75.04099,561.5,23.23,3.04,1098.1,True
ka.geojson:19292,Hireharkuni,KA,15.16575,75.28728,652.7,23.03,3.05,392.4,True
ka.geojson:19293,Dyamapur,KA,15.17008,75.11727,622.4,22.83,3.01,458.3,True
ka.geojson:19294,Solargop,KA,15.16526,75.07983,587.2,23.06,3.03,472.7,True
ka.geojson:19295,Parasapur,KA,15.15911,75.10012,612.0,22.9,3.02,492.0,True
ka.geojson:19296,Jinnur,KA,15.15869,75.02769,555.8,23.27,3.05,738.6,True
ka.geojson:19297,Shivanapura,KA,15.15837,74.99883,534.3,23.41,3.06,511.0,True
ka.geojson:19298,Tirumalkop,KA,15.16794,75.1326,643.8,23.09,3.06,475.0,True
ka.geojson:19299,Kandli,KA,15.14193,74.84738,481.0,23.45,2.95,1071.8,True
ka.geojson:19300,Dimbavalli,KA,15.14727,74.86576,508.6,23.27,2.94,1139.7,True
ka.geojson:19301,Hoskatti,KA,15.16064,75.17551,633.5,23.15,3.06,457.1,True
ka.geojson:19302,Belavantra,KA,15.14716,74.97686,529.1,23.44,3.06,514.9,True
ka.geojson:19303,Bullanaikanahulikatti,KA,15.1504,75.06959,593.0,23.02,3.03,511.6,True
ka.geojson:19304,Pasupathihal,KA,15.15667,75.37497,656.1,23.01,3.05,326.2,True
ka.geojson:19305,Ramanakop,KA,15.14474,75.15857,643.5,23.09,3.06,462.1,True
ka.geojson:19306,Guddad Hulikatti,KA,15.15754,75.11674,638.1,22.73,3.01,503.1,True
